Column1,old_labls,labels,start,end,db_uuid,session,bundle,start_item_id,end_item_id,level,attribute,start_item_seq_idx,end_item_seq_idx,type,sample_start,sample_end,sample_rate
641,0.52,0.76,2001.85941,2201.85941,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_enthusiastic_8a_1,4471,4471,VALENCE,VALENCE,10,10,EVENT,88282,88282,44100
642,0.52,0.76,204.4217687,404.4217687,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_enthusiastic_9a_1,4473,4473,VALENCE,VALENCE,1,1,EVENT,9015,9015,44100
643,0.52,0.76,401.4739229,601.4739229,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_enthusiastic_9a_1,4480,4480,VALENCE,VALENCE,2,2,EVENT,17705,17705,44100
644,0.54,0.77,602.9478458,802.9478458,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_enthusiastic_9a_1,4481,4481,VALENCE,VALENCE,3,3,EVENT,26590,26590,44100
645,0.52,0.76,804.4217687,1004.421769,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_enthusiastic_9a_1,4482,4482,VALENCE,VALENCE,4,4,EVENT,35475,35475,44100
646,0.5,0.75,1002.947846,1202.947846,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_enthusiastic_9a_1,4483,4483,VALENCE,VALENCE,5,5,EVENT,44230,44230,44100
647,0.51,0.755,1200,1400,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_enthusiastic_9a_1,4484,4484,VALENCE,VALENCE,6,6,EVENT,52920,52920,44100
648,0.5,0.75,1400,1600,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_enthusiastic_9a_1,4485,4485,VALENCE,VALENCE,7,7,EVENT,61740,61740,44100
649,0.78,0.89,201.7687075,401.7687075,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_10a_1,4487,4487,VALENCE,VALENCE,1,1,EVENT,8898,8898,44100
650,0.77,0.885,401.4739229,601.4739229,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_10a_1,4497,4497,VALENCE,VALENCE,2,2,EVENT,17705,17705,44100
651,0.83,0.915,603.2426304,803.2426304,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_10a_1,4498,4498,VALENCE,VALENCE,3,3,EVENT,26603,26603,44100
652,0.83,0.915,802.9478458,1002.947846,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_10a_1,4499,4499,VALENCE,VALENCE,4,4,EVENT,35410,35410,44100
653,0.83,0.915,1002.653061,1202.653061,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_10a_1,4500,4500,VALENCE,VALENCE,5,5,EVENT,44217,44217,44100
654,0.8,0.9,1204.421769,1404.421769,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_10a_1,4501,4501,VALENCE,VALENCE,6,6,EVENT,53115,53115,44100
655,0.81,0.905,1402.063492,1602.063492,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_10a_1,4502,4502,VALENCE,VALENCE,7,7,EVENT,61831,61831,44100
656,0.82,0.91,1603.8322,1803.8322,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_10a_1,4503,4503,VALENCE,VALENCE,8,8,EVENT,70729,70729,44100
657,0.82,0.91,1801.473923,2001.473923,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_10a_1,4504,4504,VALENCE,VALENCE,9,9,EVENT,79445,79445,44100
658,0.82,0.91,2003.24263,2203.24263,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_10a_1,4505,4505,VALENCE,VALENCE,10,10,EVENT,88343,88343,44100
659,0.85,0.925,201.4739229,401.4739229,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_11a_1,4507,4507,VALENCE,VALENCE,1,1,EVENT,8885,8885,44100
660,0.79,0.895,402.9478458,602.9478458,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_11a_1,4514,4514,VALENCE,VALENCE,2,2,EVENT,17770,17770,44100
661,0.78,0.89,604.4217687,804.4217687,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_11a_1,4515,4515,VALENCE,VALENCE,3,3,EVENT,26655,26655,44100
662,0.8,0.9,801.4739229,1001.473923,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_11a_1,4516,4516,VALENCE,VALENCE,4,4,EVENT,35345,35345,44100
663,0.82,0.91,1002.947846,1202.947846,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_11a_1,4517,4517,VALENCE,VALENCE,5,5,EVENT,44230,44230,44100
664,0.84,0.92,1208.820862,1408.820862,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_11a_1,4518,4518,VALENCE,VALENCE,6,6,EVENT,53309,53309,44100
665,0.84,0.92,1404.421769,1604.421769,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_11a_1,4519,4519,VALENCE,VALENCE,7,7,EVENT,61935,61935,44100
666,0.85,0.925,206.462585,406.462585,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_12a_1,4521,4521,VALENCE,VALENCE,1,1,EVENT,9105,9105,44100
667,0.83,0.915,406.3945578,606.3945578,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_12a_1,4529,4529,VALENCE,VALENCE,2,2,EVENT,17922,17922,44100
668,0.85,0.925,607.9365079,807.9365079,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_12a_1,4530,4530,VALENCE,VALENCE,3,3,EVENT,26810,26810,44100
669,0.8,0.9,802.9478458,1002.947846,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_12a_1,4531,4531,VALENCE,VALENCE,4,4,EVENT,35410,35410,44100
670,0.81,0.905,1006.145125,1206.145125,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_12a_1,4532,4532,VALENCE,VALENCE,5,5,EVENT,44371,44371,44100
671,0.84,0.92,1201.133787,1401.133787,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_12a_1,4533,4533,VALENCE,VALENCE,6,6,EVENT,52970,52970,44100
672,0.85,0.925,1405.963719,1605.963719,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_12a_1,4534,4534,VALENCE,VALENCE,7,7,EVENT,62003,62003,44100
673,0.85,0.925,1600.975057,1800.975057,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_12a_1,4535,4535,VALENCE,VALENCE,8,8,EVENT,70603,70603,44100
674,0.86,0.93,204.4217687,404.4217687,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_13a_1,4537,4537,VALENCE,VALENCE,1,1,EVENT,9015,9015,44100
675,0.86,0.93,402.9478458,602.9478458,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_13a_1,4545,4545,VALENCE,VALENCE,2,2,EVENT,17770,17770,44100
676,0.84,0.92,605.8730159,805.8730159,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_13a_1,4546,4546,VALENCE,VALENCE,3,3,EVENT,26719,26719,44100
677,0.84,0.92,801.4739229,1001.473923,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_13a_1,4547,4547,VALENCE,VALENCE,4,4,EVENT,35345,35345,44100
678,0.83,0.915,1001.473923,1201.473923,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_13a_1,4548,4548,VALENCE,VALENCE,5,5,EVENT,44165,44165,44100
679,0.85,0.925,1200,1400,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_13a_1,4549,4549,VALENCE,VALENCE,6,6,EVENT,52920,52920,44100
680,0.85,0.925,1405.873016,1605.873016,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_13a_1,4550,4550,VALENCE,VALENCE,7,7,EVENT,61999,61999,44100
681,0.85,0.925,1601.473923,1801.473923,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_13a_1,4551,4551,VALENCE,VALENCE,8,8,EVENT,70625,70625,44100
682,0.85,0.925,208.1179138,408.1179138,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_14a_1,4553,4553,VALENCE,VALENCE,1,1,EVENT,9178,9178,44100
683,0.8,0.9,403.106576,603.106576,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_14a_1,4562,4562,VALENCE,VALENCE,2,2,EVENT,17777,17777,44100
684,0.8,0.9,603.015873,803.015873,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_14a_1,4563,4563,VALENCE,VALENCE,3,3,EVENT,26593,26593,44100
685,0.83,0.915,806.2131519,1006.213152,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_14a_1,4564,4564,VALENCE,VALENCE,4,4,EVENT,35554,35554,44100
686,0.81,0.905,1001.22449,1201.22449,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_14a_1,4565,4565,VALENCE,VALENCE,5,5,EVENT,44154,44154,44100
687,0.87,0.935,1202.76644,1402.76644,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_14a_1,4566,4566,VALENCE,VALENCE,6,6,EVENT,53042,53042,44100
688,0.88,0.94,1401.043084,1601.043084,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_14a_1,4567,4567,VALENCE,VALENCE,7,7,EVENT,61786,61786,44100
689,0.88,0.94,1609.160998,1809.160998,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_14a_1,4568,4568,VALENCE,VALENCE,8,8,EVENT,70964,70964,44100
690,0.88,0.94,1800.884354,2000.884354,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_14a_1,4569,4569,VALENCE,VALENCE,9,9,EVENT,79419,79419,44100
691,0.87,0.935,203.3560091,403.3560091,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_15a_1,4571,4571,VALENCE,VALENCE,1,1,EVENT,8968,8968,44100
692,0.87,0.935,405.0340136,605.0340136,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_15a_1,4579,4579,VALENCE,VALENCE,2,2,EVENT,17862,17862,44100
693,0.85,0.925,605.0340136,805.0340136,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_15a_1,4580,4580,VALENCE,VALENCE,3,3,EVENT,26682,26682,44100
694,0.85,0.925,806.7120181,1006.712018,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_15a_1,4581,4581,VALENCE,VALENCE,4,4,EVENT,35576,35576,44100
695,0.83,0.915,1005.034014,1205.034014,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_15a_1,4582,4582,VALENCE,VALENCE,5,5,EVENT,44322,44322,44100
696,0.84,0.92,1201.678005,1401.678005,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_15a_1,4583,4583,VALENCE,VALENCE,6,6,EVENT,52994,52994,44100
697,0.85,0.925,1401.678005,1601.678005,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_15a_1,4584,4584,VALENCE,VALENCE,7,7,EVENT,61814,61814,44100
698,0.86,0.93,1603.356009,1803.356009,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_15a_1,4585,4585,VALENCE,VALENCE,8,8,EVENT,70708,70708,44100
699,0.83,0.915,206.7573696,406.7573696,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_1a_1,4587,4587,VALENCE,VALENCE,1,1,EVENT,9118,9118,44100
700,0.83,0.915,401.0884354,601.0884354,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_1a_1,4595,4595,VALENCE,VALENCE,2,2,EVENT,17688,17688,44100
701,0.81,0.905,603.1972789,803.1972789,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_1a_1,4596,4596,VALENCE,VALENCE,3,3,EVENT,26601,26601,44100
702,0.8,0.9,802.1768707,1002.176871,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_1a_1,4597,4597,VALENCE,VALENCE,4,4,EVENT,35376,35376,44100
703,0.79,0.895,1005.85034,1205.85034,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_1a_1,4598,4598,VALENCE,VALENCE,5,5,EVENT,44358,44358,44100
704,0.84,0.92,1201.723356,1401.723356,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_1a_1,4599,4599,VALENCE,VALENCE,6,6,EVENT,52996,52996,44100
705,0.83,0.915,1400.725624,1600.725624,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_1a_1,4600,4600,VALENCE,VALENCE,7,7,EVENT,61772,61772,44100
706,0.81,0.905,1601.269841,1801.269841,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_1a_1,4601,4601,VALENCE,VALENCE,8,8,EVENT,70616,70616,44100
707,0.86,0.93,203.3560091,403.3560091,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_2a_1,4603,4603,VALENCE,VALENCE,1,1,EVENT,8968,8968,44100
708,0.85,0.925,403.3560091,603.3560091,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_2a_1,4611,4611,VALENCE,VALENCE,2,2,EVENT,17788,17788,44100
709,0.82,0.91,603.3560091,803.3560091,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_2a_1,4612,4612,VALENCE,VALENCE,3,3,EVENT,26608,26608,44100
710,0.82,0.91,806.7120181,1006.712018,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_2a_1,4613,4613,VALENCE,VALENCE,4,4,EVENT,35576,35576,44100
711,0.84,0.92,1006.712018,1206.712018,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_2a_1,4614,4614,VALENCE,VALENCE,5,5,EVENT,44396,44396,44100
712,0.86,0.93,1200,1400,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_2a_1,4615,4615,VALENCE,VALENCE,6,6,EVENT,52920,52920,44100
713,0.87,0.935,1403.356009,1603.356009,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_2a_1,4616,4616,VALENCE,VALENCE,7,7,EVENT,61888,61888,44100
714,0.87,0.935,1600,1800,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_2a_1,4617,4617,VALENCE,VALENCE,8,8,EVENT,70560,70560,44100
715,0.8,0.9,205.0340136,405.0340136,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_3a_1,4619,4619,VALENCE,VALENCE,1,1,EVENT,9042,9042,44100
716,0.87,0.935,403.3560091,603.3560091,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_3a_1,4627,4627,VALENCE,VALENCE,2,2,EVENT,17788,17788,44100
717,0.87,0.935,601.6780045,801.6780045,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_3a_1,4628,4628,VALENCE,VALENCE,3,3,EVENT,26534,26534,44100
718,0.86,0.93,805.0340136,1005.034014,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_3a_1,4629,4629,VALENCE,VALENCE,4,4,EVENT,35502,35502,44100
719,0.88,0.94,1008.412698,1208.412698,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_3a_1,4630,4630,VALENCE,VALENCE,5,5,EVENT,44471,44471,44100
720,0.88,0.94,1201.678005,1401.678005,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_3a_1,4631,4631,VALENCE,VALENCE,6,6,EVENT,52994,52994,44100
721,0.86,0.93,1406.712018,1606.712018,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_3a_1,4632,4632,VALENCE,VALENCE,7,7,EVENT,62036,62036,44100
722,0.86,0.93,1603.356009,1803.356009,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_3a_1,4633,4633,VALENCE,VALENCE,8,8,EVENT,70708,70708,44100
723,0.86,0.93,206.0997732,406.0997732,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_4a_1,4635,4635,VALENCE,VALENCE,1,1,EVENT,9089,9089,44100
724,0.83,0.915,406.5079365,606.5079365,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_4a_1,4645,4645,VALENCE,VALENCE,2,2,EVENT,17927,17927,44100
725,0.82,0.91,605.0340136,805.0340136,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_4a_1,4646,4646,VALENCE,VALENCE,3,3,EVENT,26682,26682,44100
726,0.82,0.91,805.4648526,1005.464853,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_4a_1,4647,4647,VALENCE,VALENCE,4,4,EVENT,35521,35521,44100
727,0.84,0.92,1002.108844,1202.108844,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_4a_1,4648,4648,VALENCE,VALENCE,5,5,EVENT,44193,44193,44100
728,0.84,0.92,1200.634921,1400.634921,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_4a_1,4649,4649,VALENCE,VALENCE,6,6,EVENT,52948,52948,44100
729,0.86,0.93,1401.043084,1601.043084,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_4a_1,4650,4650,VALENCE,VALENCE,7,7,EVENT,61786,61786,44100
730,0.83,0.915,1605.260771,1805.260771,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_4a_1,4651,4651,VALENCE,VALENCE,8,8,EVENT,70792,70792,44100
731,0.83,0.915,1801.882086,2001.882086,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_4a_1,4652,4652,VALENCE,VALENCE,9,9,EVENT,79463,79463,44100
732,0.83,0.915,2004.195011,2204.195011,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_4a_1,4653,4653,VALENCE,VALENCE,10,10,EVENT,88385,88385,44100
733,0.8,0.9,201.6780045,401.6780045,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_5a_1,4655,4655,VALENCE,VALENCE,1,1,EVENT,8894,8894,44100
734,0.84,0.92,401.6780045,601.6780045,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_5a_1,4664,4664,VALENCE,VALENCE,2,2,EVENT,17714,17714,44100
735,0.84,0.92,603.3560091,803.3560091,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_5a_1,4665,4665,VALENCE,VALENCE,3,3,EVENT,26608,26608,44100
736,0.84,0.92,808.4126984,1008.412698,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_5a_1,4666,4666,VALENCE,VALENCE,4,4,EVENT,35651,35651,44100
737,0.85,0.925,1008.412698,1208.412698,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_5a_1,4667,4667,VALENCE,VALENCE,5,5,EVENT,44471,44471,44100
738,0.84,0.92,1201.678005,1401.678005,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_5a_1,4668,4668,VALENCE,VALENCE,6,6,EVENT,52994,52994,44100
739,0.86,0.93,1400,1600,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_5a_1,4669,4669,VALENCE,VALENCE,7,7,EVENT,61740,61740,44100
740,0.86,0.93,1601.678005,1801.678005,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_5a_1,4670,4670,VALENCE,VALENCE,8,8,EVENT,70634,70634,44100
741,0.85,0.925,1800,2000,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_5a_1,4671,4671,VALENCE,VALENCE,9,9,EVENT,79380,79380,44100
742,0.86,0.93,206.7120181,406.7120181,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_6a_1,4673,4673,VALENCE,VALENCE,1,1,EVENT,9116,9116,44100
743,0.85,0.925,405.0340136,605.0340136,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_6a_1,4682,4682,VALENCE,VALENCE,2,2,EVENT,17862,17862,44100
744,0.84,0.92,603.3560091,803.3560091,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_6a_1,4683,4683,VALENCE,VALENCE,3,3,EVENT,26608,26608,44100
745,0.83,0.915,808.4126984,1008.412698,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_6a_1,4684,4684,VALENCE,VALENCE,4,4,EVENT,35651,35651,44100
746,0.87,0.935,1006.712018,1206.712018,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_6a_1,4685,4685,VALENCE,VALENCE,5,5,EVENT,44396,44396,44100
747,0.86,0.93,1205.034014,1405.034014,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_6a_1,4686,4686,VALENCE,VALENCE,6,6,EVENT,53142,53142,44100
748,0.83,0.915,1400,1600,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_6a_1,4687,4687,VALENCE,VALENCE,7,7,EVENT,61740,61740,44100
749,0.83,0.915,1600,1800,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_6a_1,4688,4688,VALENCE,VALENCE,8,8,EVENT,70560,70560,44100
750,0.84,0.92,204.4217687,404.4217687,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_7a_1,4690,4690,VALENCE,VALENCE,1,1,EVENT,9015,9015,44100
751,0.85,0.925,402.9478458,602.9478458,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_7a_1,4697,4697,VALENCE,VALENCE,2,2,EVENT,17770,17770,44100
752,0.86,0.93,602.9478458,802.9478458,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_7a_1,4698,4698,VALENCE,VALENCE,3,3,EVENT,26590,26590,44100
753,0.86,0.93,802.9478458,1002.947846,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_7a_1,4699,4699,VALENCE,VALENCE,4,4,EVENT,35410,35410,44100
754,0.82,0.91,1000,1200,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_7a_1,4700,4700,VALENCE,VALENCE,5,5,EVENT,44100,44100,44100
755,0.87,0.935,1200,1400,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_7a_1,4701,4701,VALENCE,VALENCE,6,6,EVENT,52920,52920,44100
756,0.87,0.935,1402.947846,1602.947846,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_7a_1,4702,4702,VALENCE,VALENCE,7,7,EVENT,61870,61870,44100
757,0.83,0.915,208.7301587,408.7301587,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_8a_1,4704,4704,VALENCE,VALENCE,1,1,EVENT,9205,9205,44100
758,0.82,0.91,400.0907029,600.0907029,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_8a_1,4714,4714,VALENCE,VALENCE,2,2,EVENT,17644,17644,44100
759,0.86,0.93,601.0884354,801.0884354,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_8a_1,4715,4715,VALENCE,VALENCE,3,3,EVENT,26508,26508,44100
760,0.85,0.925,804.0362812,1004.036281,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_8a_1,4716,4716,VALENCE,VALENCE,4,4,EVENT,35458,35458,44100
761,0.84,0.92,1001.179138,1201.179138,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_8a_1,4717,4717,VALENCE,VALENCE,5,5,EVENT,44152,44152,44100
762,0.86,0.93,1206.054422,1406.054422,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_8a_1,4718,4718,VALENCE,VALENCE,6,6,EVENT,53187,53187,44100
763,0.84,0.92,1409.002268,1609.002268,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_8a_1,4719,4719,VALENCE,VALENCE,7,7,EVENT,62137,62137,44100
764,0.85,0.925,1600.340136,1800.340136,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_8a_1,4721,4721,VALENCE,VALENCE,8,8,EVENT,70575,70575,44100
765,0.85,0.925,1801.337868,2001.337868,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_8a_1,4722,4722,VALENCE,VALENCE,9,9,EVENT,79439,79439,44100
766,0.84,0.92,2008.14059,2208.14059,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_8a_1,4723,4723,VALENCE,VALENCE,10,10,EVENT,88559,88559,44100
767,0.85,0.925,202.7664399,402.7664399,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_9a_1,4725,4725,VALENCE,VALENCE,1,1,EVENT,8942,8942,44100
768,0.84,0.92,400.7482993,600.7482993,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_9a_1,4733,4733,VALENCE,VALENCE,2,2,EVENT,17673,17673,44100
769,0.82,0.91,601.9274376,801.9274376,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_9a_1,4734,4734,VALENCE,VALENCE,3,3,EVENT,26545,26545,44100
770,0.82,0.91,801.5192744,1001.519274,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_9a_1,4735,4735,VALENCE,VALENCE,4,4,EVENT,35347,35347,44100
771,0.8,0.9,1001.088435,1201.088435,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_9a_1,4736,4736,VALENCE,VALENCE,5,5,EVENT,44148,44148,44100
772,0.81,0.905,1200.680272,1400.680272,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_9a_1,4737,4737,VALENCE,VALENCE,6,6,EVENT,52950,52950,44100
773,0.86,0.93,1403.446712,1603.446712,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_9a_1,4738,4738,VALENCE,VALENCE,7,7,EVENT,61892,61892,44100
774,0.86,0.93,1603.015873,1803.015873,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_excited_9a_1,4739,4739,VALENCE,VALENCE,8,8,EVENT,70693,70693,44100
775,0.89,0.945,202.9478458,402.9478458,20f598d5-96e6-4a43-b3e5-cbfbdf4c5fc9,0,male2_happy_10a_1,4741,4741,VALENCE,VALENCE,1,1,EVENT,8950,8950,44100
